date,acmtp02,acmtp05,acmtp10
2003-03-31,0.5967698517595189,1.4717117535459987,2.2464835212146186
2003-04-30,0.5247578541791218,1.451663551525347,2.2065917997490048
2003-05-30,0.47954120934817834,1.1203197859022103,1.8646571616916283
2003-06-30,0.5360228606601494,1.2745258445798975,2.0133029906070528
2003-07-31,0.9141973946552534,1.9777359189888473,2.8623323509911103
2003-08-29,0.8382020892488895,1.8450317998747279,2.595563668137116
2003-09-30,0.6290564214661281,1.5650043422712352,2.366282775155968
2003-10-31,0.8177636725280997,1.751455926776347,2.5134572318182062
2003-11-28,0.8722217640456182,1.6907996145059272,2.3894323849790293
2003-12-31,0.7742596845728638,1.6820956223953747,2.402334684081371
2004-01-30,0.7360949381840196,1.581545646801865,2.263621157590956
2004-02-27,0.5830620538850153,1.4669105581553863,2.146579738187738
2004-03-31,0.633202198229752,1.4194110393621568,2.1395113262322365
2004-04-30,0.9497225441845594,1.7268735093683727,2.361845904888739
2004-05-28,0.9694534750958368,1.7319219558062513,2.3664379954842927
2004-06-30,0.9039162043167317,1.5773661424649101,2.1916632047724827
2004-07-30,0.8496734737479934,1.466527113864422,2.0584192611468817
2004-08-31,0.6774947581970292,1.2464412326494196,1.8565732754339286
2004-09-30,0.6475297964194064,1.10737754749585,1.6771776007280006
2004-10-29,0.5402026580060157,1.0136898624202462,1.5946441614155935
2004-11-30,0.6594790192846047,1.0549693381161553,1.5959063697225848
2004-12-31,0.557525506019088,0.870743340009835,1.3701109385219183
2005-01-31,0.43511355139327756,0.6264270708525888,1.0018163919649155
2005-02-28,0.4664399326591848,0.6354394837115218,0.9710649344885853
2005-03-31,0.5190567521857088,0.6614169193848389,0.9878752846508312
2005-04-29,0.36416706244484454,0.43382703438104775,0.7378556197934594
2005-05-31,0.2682892080872987,0.2628376613082488,0.5211349828910903
2005-06-30,0.16238013936698126,0.12640010846518424,0.36204804151091974
2005-07-29,0.2076595563701824,0.20180372485026732,0.43367944819244597
2005-08-31,0.07227060573528066,0.04633865434050044,0.2762389329443571
2005-09-30,0.11695523940901431,0.16795917496240964,0.4535877222486202
2005-10-31,0.20643350109144176,0.23656150241139962,0.5334176431793303
2005-11-30,0.17276875924417734,0.18923686336018797,0.5044414033041829
2005-12-30,0.017444738748948474,5.651195645048901e-4,0.24161324696256248
2006-01-31,-0.026197361405134956,0.022128722258307754,0.29134625622214827
2006-02-28,-0.05946980465323204,-0.05170591774900668,0.15432932672650246
2006-03-31,0.09772004694889258,0.17692824023287557,0.49055830317649907
2006-04-28,0.1487961935438813,0.32666813828954755,0.7356569040275538
2006-05-31,0.1759300397334851,0.3023974813581596,0.6935484438595347
2006-06-30,0.13428145046657036,0.22464353377439394,0.6038769445400947
2006-07-31,0.03993567457577818,0.1513871191923526,0.5324893601798086
2006-08-31,-0.09994040218638478,0.01310412618912249,0.3810349046007788
2006-09-29,-0.12131025679819807,-0.037167086454078735,0.31527995643839724
2006-10-31,-0.13562579444683287,-0.06768293807090053,0.273520914888457
2006-11-30,-0.17689913074157815,-0.15268679548950637,0.16893429791541514
2006-12-29,-0.06964934517303334,-0.01900795727997817,0.31506307381207943
2007-01-31,-0.041942162636636304,0.025947005845684323,0.3439680998535204
2007-02-28,-0.1325289401058356,-0.0648780950076544,0.2915819345603907
2007-03-30,-0.07917487607745155,0.04224874879782092,0.45827367798315155
2007-04-30,-0.11839696522099352,0.0016512877368253243,0.4139627265088066
2007-05-31,0.059519727835581016,0.12807774095296853,0.4685811731164833
2007-06-29,0.08726154130834463,0.264015297169097,0.6561479854110166
2007-07-31,-0.056351292242133866,0.18703816147328212,0.6452609206834321
