x,x1,x2,avg
3.83,3.428497178405039e-6,0.007274439357141218,2.6079417307859982e-5
3.84,3.266672963993275e-6,0.007071104886019449,2.477940986598689e-5
3.8500000000000005,3.112175579148934e-6,0.006872766690613965,2.3541066209282178e-5
3.8600000000000003,2.964688668545273e-6,0.006679323739202609,2.2361626660439667e-5
3.87,2.823908800755821e-6,0.006490676390993364,2.1238446661156357e-5
3.88,2.6895449742715233e-6,0.0063067263962659275,2.0168992379423453e-5
3.8900000000000006,2.5613181408845308e-6,0.006127376895823677,1.915083646522272e-5
3.9000000000000004,2.438960745893352e-6,0.005952532419775849,1.8181653950483982e-5
3.91,2.322216284597997e-6,0.005782098885669473,1.7259218289235244e-5
3.92,2.2108388745684212e-6,0.005615983595990969,1.6381397533957197e-5
3.9300000000000006,2.1045928431831185e-6,0.005454095235056541,1.5546150644228716e-5
3.9400000000000004,2.0032523299484894e-6,0.00529634386531101,1.4751523923829785e-5
3.95,1.9066009031228108e-6,0.005142640923053939,1.3995647582545097e-5
3.96,1.8144311901820303e-6,0.004992899213612376,1.3276732418990736e-5
3.9699999999999998,1.7265445216770734e-6,0.004847032905978953,1.2593066620862641e-5
3.9800000000000004,1.6427505880450713e-6,0.004704957526933971,1.194301267908403e-5
3.99,1.5628671089492902e-6,0.004566589954670144,1.132500441240648e-5
4,1.4867195147342977e-6,0.0044318484119380075,1.0737544099093775e-5
