month,dy_ru,hml_ru,liq_ru,mom_ru,pe_ru,rmrf_ru,rmrf_ru_fixed,smb_ru,soe_ru
2011-07-31,0.8225489444391809,2.315292451676697,1.6046743598184798,1.1408420416792326,1.5624526392791473,3.8123823629146,1.7114159497789432,6.186996855598921,1.5507203200605584
2011-08-31,0.8423386494934432,2.304003085682321,1.6498587804422484,1.1813590467894706,1.554290386691553,3.511699765951526,1.563567612815889,6.217214148241666,1.5918392200672842
2011-09-30,0.925164966559484,2.228286632277543,1.7829891851536943,1.289442767339286,1.491150448312982,3.208446932662782,1.371422444366754,6.412036770790968,1.6661558258953455
2011-10-31,0.8189930349971176,2.276379742661989,1.5997799144224116,1.0202200119465166,1.5161272183222245,3.4930361755899706,1.4949059276167718,5.926812300198132,1.581448463706826
2011-11-30,0.8611556154318042,2.3382881661434247,1.5679698906040362,0.9939003760783203,1.5101506448275983,3.5268382866611545,1.486426147809968,5.674993899187314,1.5200977520057835
2011-12-31,0.8706937750283269,2.3659571300133995,1.5817413701532115,1.0573708540946818,1.4846668526961326,3.300422322334082,1.3802266448770275,5.822277015852921,1.5138835923955838
2012-01-31,0.8417371121522099,2.428203096146922,1.564146079151627,0.9914088881036933,1.4165340061590546,3.539478511985384,1.4808954046205185,5.597688502243411,1.5281776812749828
2012-02-29,0.8402430287781397,2.474144698726022,1.5608989118913084,0.9635413756679866,1.411425984532845,3.697452516932316,1.5550757843924885,5.718822481431959,1.5400455091477643
2012-03-31,0.8508578189606939,2.427999425950083,1.6479970711748435,0.9535205453610396,1.4415175865230851,3.4649234255949595,1.4663198869768723,5.857057858453133,1.5440003460152556
2012-04-30,0.8433345341254435,2.3929463982376413,1.6398707976168803,0.9418084525023699,1.463280177526824,3.353394470371909,1.4143126114559526,6.130629316905761,1.5850043632043826
2012-05-31,0.8527891575875238,2.3546090039914764,1.688942291364768,1.007711498966223,1.4841655755006644,3.1108870424580237,1.2443337335880023,6.299019312353211,1.663565104466608
2012-06-30,0.8792290326293675,2.3213925347721687,1.6281961039712514,0.9565147162612442,1.5360134157152046,3.225271248122163,1.3142529826263798,6.168680004741999,1.6803987197587056
2012-07-31,0.8821120246273592,2.247876354588469,1.6384683931912059,0.9329567153144459,1.5850168517167669,3.1975887449995306,1.3288914012438777,6.234906953272909,1.7205232803891042
2012-08-31,0.8917870293134721,2.29601912247469,1.6819074672314913,0.8782024186493564,1.5513399986683407,3.248302502495223,1.3675923000510766,6.494727995829697,1.7147199553643517
2012-09-30,0.8786171184645708,2.38586694277537,1.6512631131785336,0.8259792336219538,1.5239852204718218,3.3201646987579245,1.3942930802931361,6.467456632975209,1.6989308140153567
2012-10-31,0.8226922602571823,2.38064905177152,1.7418332436732626,0.7628372511077235,1.55782988424806,3.1952468221318564,1.3563641683031455,6.634349351389135,1.684797408573563
2012-11-30,0.7942814057414609,2.39317364643289,1.7017362424039042,0.7876599752587689,1.5316630156823454,3.0978844562146763,1.328642628182692,6.593223019759874,1.704078230117279
2012-12-31,0.794889031016853,2.2748383891377224,1.6328159245865461,0.8026562335277206,1.4908993361829754,3.2235532370654814,1.3848659989195458,6.38657163065154,1.7168554086866983
2013-01-31,0.7664184905929224,2.2464597802332293,1.648664035950583,0.732697518869678,1.501943918465419,3.360376954212726,1.444471821802962,6.341955041239808,1.732535449134234
2013-02-28,0.7808463186783342,2.1733150497888354,1.7058578400217448,0.7207633416823287,1.5197239305722128,3.2643239393535097,1.3840991197782087,6.519783460596172,1.752722952187546
2013-03-31,0.8092089995116875,2.1618725460516974,1.7806580004488584,0.798737682275548,1.5190081406009133,3.162669627558102,1.3301929740149034,6.964654365246491,1.8051837028694715
2013-04-30,0.8127703283185385,2.015111666390432,1.7861495497222428,0.8302926131515258,1.53333238736678,2.972665924343294,1.2724464490521856,6.70834115529669,1.8885398655331722
2013-05-31,0.7976820599436331,1.9302089665504036,1.781082243449681,0.891291720561929,1.5689118320832387,3.0313463496898305,1.2307444045578524,6.931896624296952,1.906533873371972
2013-06-30,0.7556322501537045,1.887794554719425,1.8258996159416052,0.900109269553448,1.5804370584017222,3.089169281310164,1.2051860639692245,7.2748799373705415,1.9681282632190007
