date,benchmark_growth,strategy_growth,mkt_growth,rf_growth
1931-11-30,0.9636083520685339,1.2267819760821486,0.7221300253500544,1.1565952195137954
1931-12-31,0.8995765770735799,1.1337356747878844,0.6252923889506121,1.157983133777212
1932-01-31,0.8945389482419677,1.126225725697669,0.6168509416997788,1.1606464949848996
1932-02-29,0.92101730110993,1.1624088555405003,0.6519497602824963,1.1633159819233647
1932-03-31,0.8708679090644943,1.0936862753268997,0.5799093117712805,1.1651772874944422
1932-04-30,0.7936219255304737,0.9421135096363173,0.4763954996201069,1.1664589825106861
1932-05-31,0.7127121702226419,0.7865760212411347,0.378972619947795,1.1671588579001926
1932-06-30,0.7103602200609072,0.7820302673183785,0.37639560613215,1.1673922896717726
1932-07-31,0.830766277361231,1.0015722310302249,0.5038807979291092,1.167742507358674
1932-08-31,0.9849564984394754,1.2201143644593246,0.6907701858810158,1.1680928301108815
1932-09-30,0.970773124861947,1.204454535512146,0.6706687734718783,1.1684432579599149
1932-10-31,0.9070418692147602,1.105553762464905,0.5824758297603262,1.1686769466115068
1932-11-30,0.8805562466336891,1.0660486413528256,0.5483427461363711,1.168910682000829
1932-12-31,0.9000165396842937,1.0959058999673075,0.5725246612409851,1.1690275730690292
1933-01-31,0.9057316447112891,1.103625948195966,0.5797384719726215,1.169144475826336
1933-02-28,0.8364431738908754,0.9872731169797725,0.49121240730240223,1.1687937324835882
1933-03-31,0.8505372413709367,1.009773345558274,0.5075697804655721,1.1692612499765815
1933-04-30,1.016604637748612,1.2169206338531642,0.7052682099569125,1.170430511226558
1933-05-31,1.1259404665384753,1.2964883697695528,0.8566892946346615,1.1708986834310486
1933-06-30,1.19997105221338,1.3329449024561562,0.9691725990201926,1.1711328631677347
1933-07-31,1.1424324402597483,1.3067664199656264,0.8760351122543519,1.1713670897403683
1933-08-31,1.2116067245174762,1.345066775759693,0.9818601538146777,1.1717184998672903
1933-09-30,1.147330987781824,1.310849771503006,0.8774884194641774,1.1719528435672637
1933-10-31,1.099487285591322,1.2780032747285484,0.8042181364389186,1.1720700388516205
1933-11-30,1.1545166242351677,1.3133575194861837,0.8845595282691664,1.1723044528593909
1933-12-31,1.1653113546717664,1.319795707493165,0.900923879542146,1.1725389137499627
1934-01-31,1.2393086256934236,1.3577948255714059,1.0148907503042273,1.1731251832068375
1934-02-28,1.2240651295973946,1.3512302647549974,0.9897214596966825,1.1733598082434789
1934-03-31,1.224860771931633,1.3517848321761572,0.9908101533023487,1.1735944802051275
1934-04-30,1.2140207541000378,1.346430888083904,0.9731737325735668,1.173711839653148
1934-05-31,1.1701339038393215,1.3169643104329511,0.9027159543352405,1.1738292108371133
1934-06-30,1.1856966847603845,1.3277195189681537,0.9266379271251244,1.173946593758197
1934-07-31,1.1208390761039915,1.2817042026765073,0.8251710741049233,1.174063988417573
1934-08-31,1.1522225702349034,1.3058376247260703,0.8712981371473885,1.1741813948164146
1934-09-30,1.1510127365361567,1.3048836377946733,0.8693812812456643,1.1742988129558962
1934-10-31,1.1415744320965602,1.297543063219283,0.8550364901051108,1.1744162428371918
1934-11-30,1.1892351646365915,1.332450275548978,0.926346533379877,1.1745336844614755
1934-12-31,1.191494711449401,1.3340825271365255,0.9297740155533826,1.1746511378299216
1935-01-31,1.1710605771480438,1.3190870689530312,0.8977897894183462,1.1747686029437046
1935-02-28,1.1599355016651376,1.3101691854030677,0.880552225461514,1.1750035566642933
1935-03-31,1.1387086819846655,1.2900993344740785,0.8482359587870765,1.1751210570199597
1935-04-30,1.1904060561467693,1.3327066567997161,0.9251709602490643,1.1752385691256617
1935-05-31,1.2111786418265305,1.3468632715621889,0.9573669096657317,1.1753560929825744
1935-06-30,1.2472112064208698,1.3695535528533351,1.0142345040998761,1.1754736285918725
1935-07-31,1.2941687083426154,1.392546835279573,1.0905049388081867,1.1755911759547317
1935-08-31,1.3114458605989894,1.399434462184531,1.1195123701804843,1.1757087350723272
1935-09-30,1.328822518251926,1.4058789874601558,1.1490674967532493,1.1758263059458345
1935-10-31,1.3756635120203062,1.421119106206165,1.229961848524678,1.175943888576429
1935-11-30,1.4095048344160057,1.4289484198005413,1.290229979102387,1.1761790773541443
1935-12-31,1.4417824951241323,1.436331319969511,1.3491934891473663,1.1762966952618796
1936-01-31,1.4915960803306711,1.4449509703098373,1.4422878398985344,1.1764143249314059
1936-02-29,1.510315611138821,1.44676117277542,1.4783450358959977,1.176531966363899
1936-03-31,1.518093736536186,1.4472826096147744,1.4932763207585473,1.1767672727571716
1936-04-30,1.4566109402064704,1.4459358327419383,1.3720222835129532,1.177002626211723
1936-05-31,1.4947013162928695,1.450741561141593,1.443504644483978,1.1772380267369655
1936-06-30,1.5130861424832718,1.4530305089380606,1.4785818073449386,1.1775911981449865
1936-07-31,1.5636988739493372,1.4563166450659137,1.5773510720755806,1.177708957264801
1936-08-31,1.5717519231501762,1.457275386857249,1.593282317903544,1.177944499056254
1936-09-30,1.5796106827659269,1.4577186414540848,1.609055812850789,1.1780622935061595
1936-10-31,1.6361607452089473,1.4580101851823757,1.7239423978883353,1.1782979059648606
1936-11-30,1.6630755894676346,1.458155986200894,1.7804877085390725,1.1784157357554572
1936-12-31,1.6648218188365755,1.458155986200894,1.7842267327270045,1.1784157357554572
1937-01-31,1.6928740664839719,1.458301801799514,1.844176750946632,1.1785335773290326
1937-02-28,1.7024388049596062,1.4585934621598737,1.8646471128821394,1.1787692840444985
1937-03-31,1.7003107564534068,1.4586937404603975,1.8597990303886458,1.178887160972903
1937-04-30,1.6382494138428574,1.451427284605141,1.723475761461158,1.1792408271211947
1937-05-31,1.6324336284237153,1.4512105784480644,1.7102049980979073,1.1799483716174675
1937-06-30,1.598560630633923,1.4454232044097535,1.6387184291774146,1.1803023561289525
1937-07-31,1.6702560749178545,1.4586759284151853,1.7852198567458752,1.1806564468357912
1937-08-31,1.6300029035123342,1.4515831167132665,1.698815215679375,1.1808925781251585
1937-09-30,1.519733207089725,1.4187796903778191,1.4682859909116837,1.1813649351564084
1937-10-31,1.4470139731304816,1.3846616514577035,1.3274773643832534,1.1816012081434397
1937-11-30,1.3871799453415363,1.3503124267956395,1.2174294908758816,1.1818375283850684
1937-12-31,1.3577717305002956,1.3330834404611545,1.1658104804627443,1.1818375283850684
1938-01-31,1.3610982712400215,1.3349432770110754,1.1715229518170116,1.1818375283850684
1938-02-28,1.40084234076023,1.3573208817212685,1.239939892203125,1.1818375283850684
1938-03-31,1.2338619337416106,1.2524075182357794,0.9444622158911204,1.1817193446322298
1938-04-30,1.3235020032279385,1.3189967503801259,1.081598129638511,1.181837516566693
1938-05-31,1.2981569398661235,1.3018067420368038,1.0401729212733561,1.181837516566693
1938-06-30,1.4530919706391454,1.4053871651448657,1.2884621975813064,1.181837516566693
1938-07-31,1.506275136764538,1.4264985528057246,1.382906476664016,1.1817193328150364
1938-08-31,1.4861663636887315,1.4188281512124088,1.345982873737087,1.1817193328150364
1938-09-30,1.4924825707344087,1.421719013570504,1.3571545315891047,1.1819556766815993
1938-10-31,1.5508386392501239,1.4377765399848865,1.4631483005062138,1.1820738722492674
1938-11-30,1.5365709237690228,1.4334219408531361,1.437104260757203,1.1813646279259178
1938-12-31,1.5687620846219839,1.4435710327292643,1.49731892928293,1.1813646279259178
1939-01-31,1.5218560982917866,1.4276930880090877,1.407928989204739,1.1812464914631253
1939-02-28,1.5487168584266364,1.436071861819341,1.4574880896247457,1.1813646161122715
1939-03-31,1.455716411078117,1.4064335990748762,1.2825895188697762,1.1812464796506603
1939-04-30,1.4544062663081465,1.4057596829753194,1.2802808577358107,1.1812464796506603
1939-05-31,1.5040015199892545,1.4267002957343073,1.3674679841476194,1.1813646042986254
1939-06-30,1.4642206797855386,1.412638380944476,1.2949921809877956,1.1814827407590553
1939-07-31,1.539188778590558,1.4360777140801473,1.427599380320946,1.1814827407590553
1939-08-31,1.4876259545077744,1.4190575337651232,1.3320929817774747,1.1813645924849794
1939-09-30,1.6133303476636813,1.4485870698890468,1.5570834863996903,1.1814827289442278
1939-10-31,1.6090550222423725,1.447734013059001,1.5488309439217718,1.1814827289442278
1939-11-30,1.5799311263397857,1.4415469608948586,1.4927632637518038,1.1814827289442278
1939-12-31,1.6038670829038333,1.4476134710219577,1.5379939906434834,1.1814827289442278
1940-01-31,1.584540484554842,1.442848745108888,1.5009283354689753,1.1814827289442278
1940-02-29,1.5959491760436373,1.4465039619298306,1.5225417034997286,1.1814827289442278
1940-03-31,1.6123076550980846,1.4519953195630826,1.553753808421473,1.1814827289442278
1940-04-30,1.6140811935186927,1.4525351122675316,1.5571720668000002,1.1814827289442278
1940-05-31,1.4366129662913125,1.3644183473747444,1.2150613637240402,1.181246432398439
1940-06-30,1.4845240087171276,1.3955965699625792,1.2961059566844335,1.181246432398439
1940-07-31,1.50812794045573,1.4100280722712293,1.3371925155113302,1.1813645570416789
1940-08-31,1.5244911286096747,1.4194654684938335,1.3663433123494773,1.1812464205859747
1940-09-30,1.5427087975965603,1.4291247338589523,1.3989989175146298,1.1812464205859747
1940-10-31,1.566003700440268,1.4414132216746756,1.4412486848235717,1.1812464205859747
1940-11-30,1.553397370651724,1.435020620768642,1.418044580997912,1.1812464205859747
1940-12-31,1.5587565915804724,1.438389929601155,1.4278290886067977,1.1812464205859747
1941-01-31,1.5261006409868614,1.4168640247519155,1.3681458327030336,1.1811282959439162
1941-02-28,1.5150364113397068,1.4081394877328355,1.34844453271211,1.1810101831143218
1941-03-31,1.5215510679084674,1.4136194972392624,1.3599063112401628,1.1811282841326332
1941-04-30,1.4798605686477755,1.3750649888124744,1.285519436015326,1.18101017130422
1941-05-31,1.4901455995998776,1.3856835462260817,1.303388156175939,1.18101017130422
1941-06-30,1.5335833438282138,1.4318733185270311,1.3793756856809962,1.18101017130422
1941-07-31,1.5790540899727203,1.4766631114157336,1.4607588511361749,1.181364474355611
1941-08-31,1.5778697994052409,1.475410340512183,1.458421636974357,1.1814826108030467
1941-09-30,1.5711638527577685,1.4680404609432218,1.4458792108963774,1.181600759064127
1941-10-31,1.5299208016228771,1.4159454140305838,1.3699705523243175,1.181600759064127
1941-11-30,1.5152335619272974,1.3959963164195752,1.3436671177196908,1.181600759064127
1941-12-31,1.4784891480505604,1.344202914196636,1.2783648957985139,1.1817189191400335
1942-01-31,1.4846248780149705,1.352608227465431,1.2887196514544819,1.1819552629238614
1942-02-28,1.4665124545031878,1.326709537154544,1.257146019993847,1.1820734584501538
1942-03-31,1.4184108459954834,1.2575296196178527,1.1745515264802513,1.1821916657959988
1942-04-30,1.3875604100950816,1.2131324199593168,1.1233410799257124,1.1823098849625784
1942-05-31,1.429187222397934,1.2722119688113354,1.1904045423972773,1.1826645779280671
1942-06-30,1.4486956279836658,1.2998761002757333,1.2226645054962433,1.1829011108436527
1942-07-31,1.474554844943174,1.336597600108523,1.2659468289908102,1.1832559811769057
1942-08-31,1.4882682050011458,1.356267861456787,1.289113655961342,1.1836109579712588
1942-09-30,1.508136585537911,1.3849444500524637,1.3231462564787213,1.1839660412586501
1942-10-31,1.5600164840804152,1.4599167507932898,1.413781775047514,1.1843212310710276
1942-11-30,1.5616545013886995,1.46208330780471,1.4163265822425994,1.184676527440349
1942-12-31,1.6021013529746668,1.521958326820994,1.489267401228093,1.185031930398581
1943-01-31,1.6596968966141061,1.6070671524502615,1.5958989471560243,1.1853874399777005
1943-02-28,1.7112304852539741,1.683276732060936,1.6945255020902668,1.1857430562096938
1943-03-31,1.7631663304814322,1.761528838437402,1.7968748424165188,1.1860987791265567
1943-04-30,1.7708361040190268,1.7729897854424852,1.8119685910928176,1.1864546087602945
1943-05-31,1.8221903510355784,1.8507912038792353,1.916519178798873,1.1868105451429227
1943-06-30,1.839318940335313,1.8767656874692331,1.951974783606652,1.1871665883064655
1943-07-31,1.7960029792904164,1.8110163295515609,1.8594511788636967,1.1875227382829574
1943-08-31,1.808215799549591,1.829217043663554,1.8841818795425835,1.1878789951044422
1943-09-30,1.8304568538840509,1.862488469224412,1.9299674992154683,1.1882353588029735
1943-10-31,1.820480864030383,1.8469832527181187,1.908351863224255,1.1885918294106144
1943-11-30,1.7672317987574944,1.7646591047372437,1.7961407736666688,1.1889484069594376
1943-12-31,1.8239599394976098,1.8498823358343597,1.910914169103969,1.1893050914815253
1944-01-31,1.8403755789530882,1.8745037558681106,1.9447373498971094,1.1896618830089698
1944-02-29,1.8443323864478376,1.8802518001398665,1.9525162992966978,1.1900187815738723
1944-03-31,1.8673865412784354,1.9146760768474274,2.000938703519256,1.190256785330187
1944-04-30,1.852167340967016,1.8909819603964404,1.9677231210408361,1.1906138623657863
1944-05-31,1.89967543326282,1.962566133052781,2.0680770002139184,1.1909710465244958
1944-06-30,1.952391426535863,2.040721240622164,2.1822348506257265,1.1913283378384532
1944-07-31,1.9384318278361317,2.0195841869389146,2.150374221806591,1.1916857363398046
1944-08-31,1.9542300472329965,2.043089902892454,2.1847802093554964,1.1920432420607066
1944-09-30,1.9547186047448049,2.0436465503034964,2.185435643418303,1.1922816507091187
1944-10-31,1.9568687952100243,2.046590915148193,2.189587971140798,1.1926393352043314
1944-11-30,1.974187084047633,2.072318268444035,2.2276868018386473,1.1929971270048927
1944-12-31,2.0143617912080027,2.1332420270197754,2.3179081173131126,1.1932357264302935
1945-01-31,2.0352104357470058,2.1637577579326783,2.3651934429063,1.1935936971482226
1945-02-28,2.099014282907674,2.2565549170363135,2.5130180330879437,1.1938324158876523
1945-03-31,2.0586082579617013,2.1968606818698992,2.41576423520744,1.1940711823708297
1945-04-30,2.139511562499596,2.3129464617343745,2.604918574824183,1.194429403725541
1945-05-31,2.1586601909839676,2.340408953137555,2.6507651417410885,1.1947877325466585
1945-06-30,2.163301310394583,2.3470043555902165,2.6616332788222272,1.1950266900931679
1945-07-31,2.1404784815699207,2.3134014467018806,2.6046743266554313,1.1953851981001957
1945-08-31,2.207475458043059,2.4103800921629737,2.7669455372060647,1.195743813659626
1945-09-30,2.260785990354799,2.486954854715876,2.899758922991956,1.1961025368037237
1945-10-31,2.305436513664306,2.549956559667357,3.01342947277324,1.1964613675647648
1945-11-30,2.368029115010292,2.6363682125830845,3.1764560072502728,1.1967006598382777
1945-12-31,2.3829476984348568,2.6568586521908832,3.215526416139451,1.197059670036229
1946-01-31,2.4580105509355548,2.7566679755581873,3.4171399224313945,1.19741878793724
1946-02-28,2.387096946541064,2.6630012474423808,3.2189458069303734,1.1977780135736211
1946-03-31,2.4578743710060067,2.7622227013285676,3.408863609539265,1.198137346977693
1946-04-30,2.5105957762640854,2.832561551491774,3.554081199305638,1.1984967881817865
1946-05-31,2.5606821620005538,2.9001515844576136,3.6948228147981403,1.1988563372182408
1946-06-30,2.511645098598243,2.8318174340802162,3.552202654146932,1.1992159941194063
1946-07-31,2.478616965551676,2.7817067202496,3.4577140635466233,1.1995757589176421
1946-08-31,2.3995490843505776,2.6581371261656233,3.2360745920732845,1.1999356316453174
1946-09-30,2.278251878136656,2.448675920623772,2.9079366284370534,1.200295612334811
1946-10-31,2.262531940177513,2.421413995374161,2.866934721976091,1.2006557010185113
1946-11-30,2.2630975731625576,2.42194311917315,2.8675081089204864,1.2010158977288168
1946-12-31,2.3199013222489375,2.5197178599101404,3.010596763555619,1.2013762024981354
1947-01-31,2.3350966759096683,2.545845934274153,3.04913240212913,1.2017366153588849
1947-02-28,2.3231876828625286,2.5251609360581755,3.017116511906774,1.2020971363434925
1947-03-31,2.3044860220154852,2.491752823062928,2.967635801111503,1.2024577654843955
1947-04-30,2.2498697032937183,2.394214543111254,2.826079573398484,1.2028185028140408
1947-05-31,2.2396327961437317,2.375794609186521,2.799514425408538,1.203179348364885
1947-06-30,2.299542973440577,2.4777491950679726,2.948448592840272,1.2035403021693944
1947-07-31,2.3478333758828285,2.5580385929431544,3.0713988991617116,1.2039013642600451
1947-08-31,2.328111575525413,2.5232599265732647,3.018877977986046,1.2042625346693232
1947-09-30,2.3232225412168095,2.5135138351068753,3.0043873636917136,1.2049850921901246
1947-10-31,2.3533082731255672,2.56575244914794,3.0803983639931136,1.2057080832454385
1947-11-30,2.3315401715991557,2.525638810162882,3.021562755240845,1.2064315080953858
1947-12-31,2.368378506310423,2.5911510746331627,3.1146268881022627,1.207396653301862
1948-01-31,2.3234977336158402,2.505983177748814,2.9944022902215157,1.2082418309591731
1948-02-29,2.2742395816631844,2.4129659549358458,2.8653435515129684,1.2090876002408446
1948-03-31,2.3680519644067908,2.5814663837764598,3.0991555853164265,1.2101757790810612
1948-04-30,2.41316335432874,2.662705489410903,3.214754088648729,1.2111439197043259
1948-05-31,2.503174347445202,2.8259170085715626,3.4520029403910044,1.2121128348400894
1948-06-30,2.50417561718418,2.826151193360699,3.4516577400969655,1.2132037363914452
1948-07-31,2.44244768822059,2.707537235254351,3.278729687318108,1.2141742993805582
1948-08-31,2.4476989507502642,2.7157557389038627,3.289877368254989,1.2152670562500008
1948-09-30,2.412329700911923,2.647386588176958,3.193483961365118,1.2157531630725007
1948-10-31,2.485182057879463,2.7824890991097107,3.385092999047025,1.2162394643377297
1948-11-30,2.3706151650112197,2.557776052379249,3.0716333873352704,1.2167259601234646
1948-12-31,2.410204438266907,2.63156670733481,3.172997289117334,1.217212650507514
1949-01-31,2.415386377809181,2.639424248760253,3.183468180171421,1.2184298631580213
1949-02-28,2.382174815114305,2.573952474900785,3.0930576838545525,1.2195264500348635
1949-03-31,2.4326769211947283,2.667515647363429,3.2211102719661304,1.2207459764848982
1949-04-30,2.4121208012106328,2.6258073112715747,3.1637745091251332,1.2218446478637344
1949-05-31,2.379074746234047,2.5601694223989835,3.0739233130659795,1.223066492511598
1949-06-30,2.3826433583533984,2.5650586348375923,3.080071159692111,1.2242895590041094
1949-07-31,2.4507869584023054,2.6930241850101986,3.253479165982776,1.225391419607213
1949-08-31,2.4848528971240977,2.7563900466671236,3.3409977555477126,1.2264942718848595
1949-09-30,2.525480241992077,2.8320165844127985,3.4472414841741292,1.2275981167295558
1949-10-31,2.567403214009145,2.9092873702472284,3.5585873841129536,1.2287029550346122
1949-11-30,2.5928205058278357,2.9559841263242985,3.626200544411099,1.2296859173986399
1949-12-31,2.6616598902575648,3.0822046485183456,3.815488212829358,1.2307926347242983
1950-01-31,2.686679493225986,3.1270664225668496,3.8837854518390027,1.2319003480955502
1950-02-28,2.708978933019762,3.166626708244193,3.9447608834328745,1.233009058408836
1950-03-31,2.7287544792308065,3.2014727963128307,3.998409631447561,1.2342420674672447
1950-04-30,2.784966821502961,3.3027534632528512,4.159545539594897,1.2353528853279652
1950-05-31,2.8477678233278527,3.4147947873361164,4.3429814978910315,1.236588238213293
1950-06-30,2.766036886798344,3.2642023372145936,4.089351378414196,1.2378248264515062
1950-07-31,2.7876119745153707,3.3038442611543224,4.149055908539043,1.2390626512779574
1950-08-31,2.8579991768718838,3.434743794427279,4.354434176011725,1.2403017139292354
1950-09-30,2.9295920562525244,3.5674409865111505,4.5682368940539,1.2415420156431645
1950-10-31,2.9304709338694,3.566831548675955,4.565495951917468,1.2430318660619364
1950-11-30,2.974134950784054,3.6468672854820783,4.6965256857375,1.2443992011146046
1950-12-31,3.0597900373666347,3.8108243605252103,4.961879386981669,1.2457680402358307
1951-01-31,3.1509717804801607,3.9801996249157203,5.2511569552427,1.2473875386881375
1951-02-28,3.1763371033130254,4.026400344867433,5.330449425266864,1.2486349262268255
1951-03-31,3.1456854502660545,3.963699411904408,5.22170825699142,1.250008424645675
1951-04-30,3.226214997792866,4.113329064703799,5.482271499015292,1.2516334355977146
1951-05-31,3.192339740316041,4.045853329171554,5.3605650717371525,1.2531353957204319
1951-06-30,3.15435089740628,3.9721888292967114,5.226550944943724,1.2546391581952965
1951-07-31,3.267907529712906,4.179638229883042,5.596068096751245,1.2562701891009505
1951-08-31,3.3419256352609037,4.31107527459782,5.8422950930083,1.2579033403467819
1951-09-30,3.3576326857466294,4.337135325459127,5.8902019127709675,1.259412824355198
1951-10-31,3.3205308445691295,4.268635694412657,5.750604127438296,1.2614278848741665
1951-11-30,3.3336469414051773,4.290791099398795,5.789708235504877,1.2628154555475282
1951-12-31,3.393152539309259,4.39549534137225,5.989453169629797,1.2643308340941855
1952-01-31,3.4228426240282155,4.444283304709935,6.085284420343874,1.2662273303453266
1952-02-29,3.3821107968022797,4.3733373173813685,5.933152309835276,1.2677468031417412
1952-03-31,3.460913978367773,4.5031039541154465,6.203110739932782,1.2691413246251972
1952-04-30,3.3790633627793754,4.36396742339985,5.902259869046042,1.2706642942147477
1952-05-31,3.437521158955459,4.458212956902979,6.098805122685277,1.2723161577972268
1952-06-30,3.508505970887889,4.572014002596627,6.34153756656815,1.2742246320339228
1952-07-31,3.5297324320117616,4.604779044611996,6.408757864773774,1.2761359689819738
1952-08-31,3.5216140474181343,4.5902185627255605,6.369664441798653,1.2780501729354468
1952-09-30,3.4915042473127094,4.539540212181765,6.250551716737019,1.2800950532121436
1952-10-31,3.4848703892428152,4.52716996510357,6.218048847809986,1.2818871862866406
1952-11-30,3.5918559101925696,4.692298489580723,6.593618998217708,1.283169073472927
1952-12-31,3.650223568733199,4.7793688672478,6.7973618252626355,1.2852221439904838
1953-01-31,3.649858546376326,4.777687237461175,6.785126573977164,1.2872784994208688
1953-02-28,3.650041039303645,4.776940723830322,6.7763059094309925,1.289080689320058
1953-03-31,3.630513319743371,4.74664032343347,6.6916020855631055,1.2914010345608342
1953-04-30,3.5849503775805918,4.675875827278283,6.5129363098785715,1.2934672762161314
1953-05-31,3.600365664204188,4.697670604050986,6.557875570416734,1.295666170585699
1953-06-30,3.5728228668730257,4.65392354655076,6.445735898162608,1.2979983696927533
1953-07-31,3.621055975575812,4.727869220679289,6.610102163565755,1.2999453672472925
1953-08-31,3.5453759056862775,4.605312344103236,6.322562719450644,1.302155274371613
1953-09-30,3.5545938830410613,4.6186506931887505,6.345323945240668,1.3042387228106076
1953-10-31,3.6409705143989592,4.763342755738147,6.6454577678505515,1.3059342331502615
1953-11-30,3.6954030235892237,4.851717097990382,6.838840588895002,1.3069789805367815
1953-12-31,3.7007613579734278,4.858937396421627,6.849782733837235,1.3086780532114795
1954-01-31,3.7997567242992174,5.018340911382984,7.208711349090305,1.3101175990700122
1954-02-28,3.834144522654125,5.072680714890548,7.334142926564476,1.3110346813893612
1954-03-31,3.9071849758106865,5.18860203731062,7.60770645772533,1.3120835091344725
1954-04-30,3.9941198415224743,5.3184083692051525,7.939402459282153,1.3132643842926934
1954-05-31,4.057826052994757,5.410464847401291,8.188699696503612,1.3139210164848396
1954-06-30,4.0819701180100765,5.444399232827295,8.281232003074102,1.3147093690947305
1954-07-31,4.185856257513432,5.587361342960219,8.698606096029037,1.3153667237792779
1954-08-31,4.138974667429282,5.525690842137295,8.499408016429971,1.3160244071411673
1954-09-30,4.274939985254334,5.69903636859751,9.050169655894633,1.3172088291075943
1954-10-31,4.242236694367138,5.658302769997236,8.905366941400318,1.3181308752879695
1954-11-30,4.443742937349578,5.901271862691687,9.74603358066851,1.3189217538131421
1954-12-31,4.569056488182836,6.045230111297682,10.287913047753676,1.3199768912161927
1955-01-31,4.586418902837931,6.065515216782259,10.357870856478401,1.3210328727291654
1955-02-28,4.659801605283338,6.1477226047319355,10.680000640114878,1.3222218023146215
1955-03-31,4.660733565604394,6.149749076257199,10.67359263973081,1.323544024116936
1955-04-30,4.737868706115147,6.234261148805848,11.016214963466165,1.3248675681410529
1955-05-31,4.766532811787145,6.266610037211318,11.134088463575255,1.3267223827364505
1955-06-30,4.92740329418496,6.429650693491959,11.87450534640301,1.3280491051191867
1955-07-31,4.979141028773902,6.479346535310406,12.111995453331067,1.3293771542243058
1955-08-31,4.9923357525001535,6.494501006929105,12.156809836508394,1.3315041576710647
1955-09-30,4.991337285349653,6.496828203123254,12.132496216835376,1.3336345643233385
1955-10-31,4.933437772839597,6.443632414419347,11.829183811414492,1.3360351065391205
1955-11-30,5.115234954768736,6.611873866861943,12.680885045836336,1.338306366220237
1955-12-31,5.1625508781003475,6.656614213361042,12.892655826101802,1.3407153176794335
1956-01-31,5.095695844228947,6.601225635927367,12.530372197388342,1.3436648913783282
1956-02-29,5.201431532996699,6.703636316973628,13.02657493640492,1.346217854671947
1956-03-31,5.3819212071916835,6.8579440936772995,13.911079374586816,1.348237181453955
1956-04-30,5.399681547175416,6.877063787812543,13.976461447647372,1.3507988320987177
1956-05-31,5.271709094507359,6.77450639025096,13.281831313699296,1.3539056694125446
1956-06-30,5.373980250940802,6.8677311254101365,13.77060270604343,1.3566134807513697
1956-07-31,5.51585332956564,6.9844062464184935,14.467395202969227,1.3595980304090227
1956-08-31,5.437528212285807,6.932527628910373,14.031926607359853,1.361909347060718
1956-09-30,5.307571288012176,6.84107603527233,13.335943047634805,1.3643607838854275
1956-10-31,5.334639901581039,6.8686367036329505,13.438629809101593,1.367771685845141
1956-11-30,5.354911533207047,6.8893570910222435,13.513886136032564,1.3705072292168312
1956-12-31,5.452370923111415,6.967372681043726,13.973358264657671,1.3737964465669514
1957-01-31,5.369494885080122,6.913433604204647,13.510840106097502,1.3775056969726822
1957-02-28,5.3270758754879886,6.884201942580942,13.264942816166528,1.3808117106454165
1957-03-31,5.396061508075558,6.945179717426511,13.577995466628058,1.3839875775799009
1957-04-30,5.524487771967757,7.050891140375506,14.190363062172983,1.3874475465238507
1957-05-31,5.6341488542413165,7.1384837734381295,14.716825531779598,1.3910549101448126
1957-06-30,5.626824460730803,7.141064864098804,14.643241404120701,1.3943934419291601
1957-07-31,5.662273454833406,7.175252712135676,14.783816521600258,1.3985766222549474
1957-08-31,5.531758051699496,7.090493378535446,14.065323038650483,1.4020730638105847
1957-09-30,5.3807410568881,6.985258639309016,13.260786560839676,1.4057184537764922
1957-10-31,5.2801211991242925,6.91121489773234,12.726376862437839,1.4097950372924437
1957-11-30,5.35562693227177,6.986127987732622,13.054717385488733,1.4137424633968625
1957-12-31,5.263777930383309,6.90362213962935,12.575609257441295,1.417135445309015
1958-01-31,5.401162534366313,7.040614293401941,13.196844354758893,1.42110342455588
1958-02-28,5.366595094146369,7.008683803763901,13.012088533792268,1.4228087486653473
1958-03-31,5.459168859520394,7.103057678038194,13.449294708527686,1.424089276539146
1958-04-30,5.547880353487601,7.193079068749443,13.875637350788011,1.425228547960377
1958-05-31,5.61806103995922,7.260993723623551,14.211427774677082,1.4267962993631336
1958-06-30,5.70205105250661,7.338027488517328,14.632086036807525,1.4272243382529426
1958-07-31,5.831202508845885,7.44532405850973,15.28467707404914,1.4282233952897194
1958-08-31,5.889222973808901,7.487474588717825,15.582728276993096,1.4287946846478354
1958-09-30,6.037631392748884,7.595391282651143,16.33849059842726,1.4315093945486663
1958-10-31,6.124875166374107,7.657548659506597,16.781263693644643,1.434086111458854
1958-11-30,6.223791900311049,7.725195657074364,17.304839120886356,1.4356636061814587
1958-12-31,6.397746883924742,7.837048264286018,18.234108981677956,1.438822066115058
1959-01-31,6.433894153818916,7.865742382896253,18.401862784309394,1.4418435924538995
1959-02-28,6.476679549941813,7.897984643571329,18.611644020050523,1.444583095279562
1959-03-31,6.499995596321604,7.920325701984395,18.704702240150773,1.447761178089177
1959-04-30,6.6319455069269315,7.995887809271799,19.426703746620593,1.4506567004453554
