date,mkt_rf,smb,hml,mom
2018-08-31,2.6817806257137646,1.1164202675594952,3.281801493093136,8.111503035313271
2018-09-30,2.700016733968618,1.1062608431247036,3.334310316982626,8.210463372344092
2018-10-31,2.464575274766555,1.0929857130072074,3.397662213005295,8.024906900129116
2018-11-30,2.4608784118544054,1.093532205863711,3.346357513588915,7.872433669026663
2018-12-31,2.331190119549678,1.069911910217055,3.408599763341669,8.027520612306489
2019-01-31,2.481318763248677,1.0623155356545138,3.3574707668915442,7.842084886162209
2019-02-28,2.5391334904323717,1.0554104846727594,3.297036293087496,7.819342839992338
2019-03-31,2.5490361110450577,1.0431677230505554,3.2291173454498936,8.085982430836077
2019-04-30,2.6201542185432154,1.0359698657615064,3.1890762903663155,7.816719215889236
2019-05-31,2.4949108468968495,1.0484015041506447,3.1256136721880257,8.344347762961759
2019-06-30,2.6191574070723127,1.0208285445914826,3.112486094764836,8.310135937133616
2019-07-31,2.5764651413370343,1.0283826758214596,3.0826062282550932,8.349193576038143
2019-08-31,2.5115382197753413,1.0169676281198414,3.012939327496528,8.598834463961683
2019-09-30,2.5715639832279718,1.0094420676717546,3.1063404466489204,8.318512460436533
2019-10-31,2.6559112818778488,1.011460951807098,3.131191170222112,8.239486592062386
2019-11-30,2.6915004930550124,1.0165182565661335,3.0864151364879358,8.236190797425563
2019-12-31,2.782742359769577,1.0315627267633123,3.1086373254706494,8.297138609326511
2020-01-31,2.7181827370229232,1.025579662948085,3.0178651155669063,8.570114469573353
2020-02-29,2.4765362917015854,1.0021964466328688,3.0344633737025246,8.537548034588974
2020-03-31,2.131802439896725,0.9929762393238463,2.8114303157353886,9.151397738275922
2020-04-30,2.283373593373382,1.031900907905341,2.6871650957798843,9.289583844123888
2020-05-31,2.3975422730420513,1.0596590423279946,2.5428643301365046,9.40012989186896
2020-06-30,2.4776201849616557,1.0492743837131802,2.5502386366939005,9.60693274949008
2020-07-31,2.5388174035302082,1.056199594645687,2.4581750219092506,10.261164869730354
2020-08-31,2.6868304581560194,1.082604584511829,2.4272020166331942,10.037471475570232
2020-09-30,2.6306757015805586,1.1145414197549282,2.336424661211113,10.43595909315037
2020-10-31,2.542021930437294,1.1237921135388942,2.3439012201269884,10.448482244062152
2020-11-30,2.9126487278950517,1.083335597451494,2.466721644061643,9.1622740798181
2020-12-31,3.062067607636067,1.1042439744823078,2.4719017595141723,9.270388913959955
2021-01-31,3.034202792406579,1.1168323557914062,2.493160114645994,9.341770908597448
2021-02-28,3.113395485288391,1.1204062193299387,2.6472374097311167,8.918588686437984
2021-03-31,3.195900465648533,1.1025917604425928,2.7539210773432807,8.651031025844842
2021-04-30,3.3090353421324914,1.110750939469868,2.694160989964931,8.889799482158162
2021-05-31,3.4231970614360625,1.0886469957744176,2.750738370754194,8.888910502209946
2021-06-30,3.3855418937602653,1.0951788777490643,2.673167548698926,8.857799315452212
2021-07-31,3.4075479160697073,1.08838876870702,2.6549900093677734,8.885258493330115
2021-08-31,3.4624094375184296,1.0989461397634779,2.59843872216824,8.934127415043429
2021-09-30,3.359922118167884,1.106528868127846,2.6966597058661996,9.060992024337047
2021-10-31,3.4472800932402494,1.0887137533509876,2.678592085836896,9.280268031326004
