date,benchmark_growth,strategy_growth,overperformance,signal
1991-12-31,1.0623304767256736,1.0314945729050753,0.9709733416331601,0.15277777777777782
1992-01-31,1.0591966018193328,1.030311219408937,0.9727289698996572,0.19444444444444445
1992-02-29,1.064969223299248,1.031922988673003,0.9689697749913668,0.14351851851851852
1992-03-31,1.0508051326293681,1.029762638786531,0.9799748847912613,0.0787037037037037
1992-04-30,1.0564269400889352,1.0303492697712657,0.9753152164829552,0.05324074074074074
1992-05-31,1.0580115804990686,1.030571081072397,0.9740640840493183,0.07175925925925926
1992-06-30,1.0456328450072296,1.0293429838674524,0.9844210506416671,0.05092592592592594
1992-07-31,1.0653430241356159,1.0330259825946837,0.9696651305647276,0.0949074074074074
1992-08-31,1.052665442148402,1.0289283128637248,0.9774504525994205,0.1666666666666667
1992-09-30,1.058928801529185,1.0314508544751924,0.9740511854863972,0.20601851851851855
1992-10-31,1.0643293384169839,1.034007993051912,0.9715113130206765,0.24305555555555558
1992-11-30,1.0863077392552947,1.043695594790519,0.9607734135319814,0.22685185185185186
1992-12-31,1.0946179934605975,1.0462830901192706,0.9558431310008729,0.16203703703703703
1993-01-31,1.0997079671301895,1.0478372564593852,0.9528322861876078,0.15972222222222224
1993-02-28,1.1003677919104675,1.0480933944554087,0.9524937045237397,0.20370370370370375
1993-03-31,1.1130220215174378,1.0545105403543313,0.9474300777235882,0.2662037037037038
1993-04-30,1.096048435689297,1.0445341871635254,0.9530000255021808,0.31018518518518523
