date,mkt,mkt_rf,smb,hml,mom,rf,cpi
1991-02-28,411.4498399071238,40.34107588062919,4.1761424000219884,16.43094619338777,97.97149496048978,10.199854782414349,7.615819209039549
1991-03-31,424.16363996025393,41.41011439146587,4.339847182102851,16.21405770363505,100.67550822139931,10.24473414345697,7.627118644067797
1991-04-30,425.2240490601545,41.29416607116976,4.361112433295154,16.45402575764885,98.25929602408573,10.299031234417294,7.638418079096045
1991-05-31,442.74327988143284,42.801403132767454,4.345848539778621,16.36023781083025,98.17086265766405,10.347436681219055,7.661016949152542
1991-06-30,422.7312836307921,40.687013818008744,4.349325218610444,16.56146873590346,98.62244862588929,10.390895915280174,7.68361581920904
1991-07-31,442.7264733465285,42.41214320389231,4.308876494077366,16.35445037670467,102.9026628962529,10.441811305265047,7.694915254237288
1991-08-31,455.034269305562,43.39610492622262,4.377387630333197,16.21870843857802,104.57997630146183,10.489843637269264,7.7175141242937855
1991-09-30,449.8923820624092,42.706106857895676,4.449176787470662,16.059765095879953,106.38920989147712,10.538096918000702,7.751412429378531
1991-10-31,457.58554179567636,43.25701563636253,4.488329543200402,15.984284199929318,109.81494244998268,10.582356925056304,7.76271186440678
1991-11-30,440.1972912074406,41.444546681198936,4.46678556139304,15.688574942230627,111.19861072485246,10.623628117064024,7.785310734463278
1991-12-31,489.5874272809155,45.9371355414409,4.365836207705558,15.043774512104948,120.4280954150152,10.663997903908868,7.790960451977401
1992-01-31,488.36345871271317,45.6661064417464,4.73649570173976,15.737292517112987,117.40535022009833,10.700255496782159,7.80225988700565
1992-02-29,495.05403809707724,46.163867001961435,4.777703214344895,16.739758050453084,116.72439918882175,10.730216212173149,7.830508474576271
1992-03-31,483.56878441322505,44.93590813970926,4.728015100915709,17.344063316074443,116.30419135174199,10.766698947294538,7.870056497175142
1992-04-30,490.2903905165689,45.41672235680415,4.438660576739667,18.08465481967082,113.35006489140774,10.801152383925881,7.88135593220339
1992-05-31,493.1340747815649,45.55297252387455,4.456415219046626,18.310713004916703,113.49741997576659,10.831395610600874,7.892655367231638
1992-06-30,483.1727664709773,44.48703296681589,4.318266347256181,18.925952961881908,112.80508571391441,10.866056076554797,7.9209039548022595
1992-07-31,502.88621534299324,46.164194109664855,4.300129628597705,18.855926935922945,114.42947894819477,10.899740850392117,7.937853107344633
1992-08-31,492.2250275777218,45.065486289854825,4.294539460080528,18.65605411040216,113.84588860555898,10.928080176603137,7.960451977401131
1992-09-30,499.3622904775988,45.6017655767041,4.319447788948994,18.603817158893033,115.47388481261846,10.956493185062303,7.983050847457628
1992-10-31,505.6043191085687,46.06690358558648,4.407132579064659,18.22988043399928,118.60322709104042,10.981693119387947,8.01129943502825
1992-11-30,527.6486674217023,47.9694667036712,4.569755771232145,17.974662107923294,118.19997611893089,11.006951013562539,8.022598870056498
1992-12-31,537.199108302035,48.70339954423737,4.644242790303228,18.447395721361673,123.44805505861142,11.037770476400512,8.016949152542374
1993-01-31,543.4306179583386,49.15634115999878,4.736198797551233,19.539481548066284,129.41059611794236,11.063157348496233,8.056497175141242
1993-02-28,545.278282059397,49.21532876939079,4.571852699276206,20.791962315297333,133.42232459759856,11.087496294662925,8.084745762711865
1993-03-31,559.1828782519116,50.34728133108677,4.58236796048454,21.064337021627733,138.41231953754874,11.115215035399581,8.112994350282486
1993-04-30,543.4698393730329,48.81168925048863,4.552124331945342,21.595158314572746,138.86908019202266,11.141891551484541,8.135593220338983
1993-05-31,560.3717513775342,50.22234706982774,4.64225639371786,20.85012535271999,139.28568743259873,11.166403712897806,8.146892655367232
1993-06-30,563.5098331852483,50.37803634574421,4.627401173257963,21.417248762313974,145.6510433482685,11.19431972218005,8.158192090395481
1993-07-31,562.9463233520631,50.20675102216869,4.6685850436999585,22.02121517741123,150.3847022570872,11.221186089513282,8.158192090395481
1993-08-31,585.2389977568048,52.06942148509114,4.6755879212655085,22.049842757141864,154.26462757532008,11.249239054737064,8.180790960451978
