month,mkt_rf,smb,hml,rf,mom
1957-10-01,-0.0432,-0.0253,-0.0183,0.0029,0.0194
1957-11-01,0.023,0.0037,-0.028900000000000002,0.0028000000000000004,0.0124
1957-12-01,-0.0391,-0.0098,-0.0161,0.0024,0.0779
1958-01-01,0.0466,0.0438,0.04190000000000001,0.0028000000000000004,-0.07629999999999999
1958-02-01,-0.0152,0.0068000000000000005,0.0037,0.0012,0.0375
1958-03-01,0.0327,0.006500000000000001,-0.0096,9e-4,-0.018500000000000003
1958-04-01,0.030899999999999997,-0.006500000000000001,0.016399999999999998,8e-4,0.018500000000000003
1958-05-01,0.0231,0.0219,-0.0025,0.0011,-0.0182
1958-06-01,0.029300000000000003,-0.0019,0.004,3e-4,-0.0087
1958-07-01,0.043899999999999995,0.0052,0.0304,7.000000000000001e-4,-0.0362
1958-08-01,0.0191,0.011699999999999999,0.0036,4e-4,0.0028000000000000004
1958-09-01,0.0466,0.0013,0.0285,0.0019,-0.0113
1958-10-01,0.0253,0.0111,-0.0118,0.0018,0.031200000000000002
1958-11-01,0.0301,0.02,-0.011899999999999999,0.0011,0.015700000000000002
1958-12-01,0.051500000000000004,-0.0204,-1e-4,0.0022,-0.006500000000000001
1959-01-01,0.0070999999999999995,0.0301,0.0296,0.0021,-0.0024
1959-02-01,0.0095,0.0151,0.011000000000000001,0.0019,0.034
1959-03-01,0.0028000000000000004,0.015,-0.0038,0.0022,0.0013
1959-04-01,0.0366,-0.0055000000000000005,-0.013300000000000001,0.002,0.0315
1959-05-01,0.0173,-0.021,0.017,0.0022,0.015
1959-06-01,-0.0025,0.006500000000000001,0.013500000000000002,0.0025,0.0291
1959-07-01,0.0317,-0.003,0.0023,0.0025,-0.0032
1959-08-01,-0.0139,-0.0076,0.0045000000000000005,0.0019,-0.0095
1959-09-01,-0.048,-9e-4,0.0055000000000000005,0.0031,0.0085
1959-10-01,0.0128,0.014499999999999999,-0.021,0.003,0.0348
1959-11-01,0.016,0.0124,-0.0322,0.0026,0.0226
1959-12-01,0.0245,-0.0058,-7.000000000000001e-4,0.0034000000000000002,0.009899999999999999
1960-01-01,-0.0698,0.0208,0.0279,0.0033,-0.0349
1960-02-01,0.011699999999999999,0.0051,-0.019299999999999998,0.0029,0.038599999999999995
1960-03-01,-0.0163,-0.0049,-0.0294,0.0034999999999999996,0.0143
1960-04-01,-0.0171,0.0032,-0.0229,0.0019,0.0281
1960-05-01,0.031200000000000002,0.012199999999999999,-0.037000000000000005,0.0027,0.0481
1960-06-01,0.0208,-0.0022,-0.0034000000000000002,0.0024,0.0086
1960-07-01,-0.023700000000000002,-0.0052,0.0203,0.0013,-0.0078000000000000005
1960-08-01,0.0301,0.0087,-0.0018,0.0017000000000000001,0.0192
1960-09-01,-0.0599,-0.0111,0.0165,0.0016,0.0031
1960-10-01,-0.0070999999999999995,-0.0407,0.0286,0.0022,0.0125
1960-11-01,0.046900000000000004,0.0037,-0.023700000000000002,0.0013,0.0374
1960-12-01,0.0471,-0.015700000000000002,-0.0076,0.0016,0.0139
1961-01-01,0.062,0.0066,0.0366,0.0019,-0.039900000000000005
1961-02-01,0.035699999999999996,0.0392,-0.0064,0.0014000000000000002,0.0098
1961-03-01,0.028900000000000002,0.032799999999999996,-0.006999999999999999,0.002,0.0451
1961-04-01,0.0029,5e-4,0.0215,0.0017000000000000001,0.0352
1961-05-01,0.024,0.0202,0.0037,0.0018,-0.015600000000000001
1961-06-01,-0.0308,-0.024900000000000002,-0.0011,0.002,0.0037
1961-07-01,0.028300000000000002,-0.018799999999999997,-9e-4,0.0018,0.0024
1961-08-01,0.025699999999999997,-0.0175,-0.0028000000000000004,0.0014000000000000002,0.0165
1961-09-01,-0.0215,-0.0106,-0.0060999999999999995,0.0017000000000000001,0.0083
1961-10-01,0.025699999999999997,-0.0163,0.0015,0.0019,0.0313
1961-11-01,0.044500000000000005,0.0126,-0.0123,0.0015,0.0134
1961-12-01,-0.0018,-0.008199999999999999,0.0179,0.0019,-0.022400000000000003
1962-01-01,-0.0387,0.0177,0.0513,0.0024,-0.0207
1962-02-01,0.0181,-0.0115,0.008199999999999999,0.002,-0.0102
1962-03-01,-0.0068000000000000005,0.0053,-0.0138,0.002,0.0183
1962-04-01,-0.0659,-0.0070999999999999995,3e-4,0.0022,0.028900000000000002
1962-05-01,-0.08650000000000001,-0.0334,0.0277,0.0024,0.0038
1962-06-01,-0.08470000000000001,-0.0058,0.0255,0.002,0.0645
1962-07-01,0.06280000000000001,0.0151,-0.034,0.0027,0.0055000000000000005
1962-08-01,0.0213,0.012199999999999999,-0.011699999999999999,0.0023,-0.0058
1962-09-01,-0.052199999999999996,-0.0245,0.0126,0.0021,0.0395
1962-10-01,-5e-4,-0.0397,0.013000000000000001,0.0025,0.0075
1962-11-01,0.10869999999999999,0.0263,0.0096,0.002,-0.0717
1962-12-01,0.0101,-0.0381,0.0034999999999999996,0.0023,0.0588
1963-01-01,0.0493,0.030699999999999998,0.0222,0.0025,-0.021
1963-02-01,-0.023799999999999998,0.005,0.0217,0.0023,0.0252
1963-03-01,0.0308,-0.026000000000000002,0.0207,0.0023,0.015600000000000001
1963-04-01,0.0451,-0.0131,0.009899999999999999,0.0025,-8e-4
1963-05-01,0.0176,0.011200000000000002,0.0253,0.0024,0.0037
1963-06-01,-0.02,-0.0029,0.0075,0.0023,0.011699999999999999
1963-07-01,-0.0039000000000000003,-0.0049,-0.009399999999999999,0.0027,0.01
1963-08-01,0.0507,-0.0102,0.0182,0.0025,0.0103
1963-09-01,-0.015700000000000002,-0.0031,0.0017000000000000001,0.0027,0.0016
1963-10-01,0.0253,-0.005699999999999999,-4e-4,0.0029,0.031400000000000004
1963-11-01,-0.0085,-0.0115,0.017,0.0027,-0.0075
1963-12-01,0.0183,-0.020099999999999996,-6e-4,0.0029,0.017
1964-01-01,0.022400000000000003,-0.0018,0.015300000000000001,0.003,0.0106
1964-02-01,0.0154,8e-4,0.0286,0.0026,0.0024
1964-03-01,0.0141,0.009399999999999999,0.0337,0.0031,0.0070999999999999995
1964-04-01,0.001,-0.0132,-0.0066,0.0029,-0.006
1964-05-01,0.014199999999999999,-0.009399999999999999,0.0199,0.0026,0.0254
1964-06-01,0.0127,-0.0027,0.0072,0.003,0.0045000000000000005
1964-07-01,0.0174,0.0026,0.0073,0.003,-0.0038
1964-08-01,-0.0144,0.0011,7.000000000000001e-4,0.0028000000000000004,-0.0019
1964-09-01,0.0269,-0.0053,0.0172,0.0028000000000000004,-0.0039000000000000003
1964-10-01,0.0059,0.0042,0.0115,0.0029,8e-4
1964-11-01,0,0.006,-0.0195,0.0029,0.0108
1964-12-01,3e-4,-0.0026,-0.0252,0.0031,-0.0069
1965-01-01,0.0354,0.027200000000000002,0.0016,0.0028000000000000004,-0.0128
1965-02-01,0.0044,0.035,0.0016,0.003,0.003
1965-03-01,-0.0134,0.0181,0.0105,0.0036,0.001
1965-04-01,0.0311,0.012,0.0068000000000000005,0.0031,0.0254
1965-05-01,-0.0077,6e-4,-0.0163,0.0031,0.0054
1965-06-01,-0.055099999999999996,-0.0436,0.005600000000000001,0.0034999999999999996,-0.031200000000000002
1965-07-01,0.0143,0.0087,0.0218,0.0031,0.040999999999999995
1965-08-01,0.0273,0.0281,-0.0096,0.0033,0.0258
1965-09-01,0.0286,0.0062,-9e-4,0.0031,0.0337
1965-10-01,0.026000000000000002,0.024700000000000003,0.0154,0.0031,0.0345
1965-11-01,-3e-4,0.046799999999999994,0.0021,0.0034999999999999996,0.044199999999999996
1965-12-01,0.0101,0.0208,0.0196,0.0033,9e-4
1966-01-01,0.0072,0.0388,0.0351,0.0038,0.0541
1966-02-01,-0.0121,0.0454,0.0027,0.0034999999999999996,0.0458
1966-03-01,-0.025099999999999997,0.009399999999999999,-0.0207,0.0038,0.0134
1966-04-01,0.021400000000000002,0.0345,-0.0054,0.0034000000000000002,0.061799999999999994
1966-05-01,-0.056600000000000004,-0.046799999999999994,-0.015700000000000002,0.0040999999999999995,-0.046900000000000004
1966-06-01,-0.0144,0.0102,0.005,0.0038,0.032799999999999996
1966-07-01,-0.0163,-0.0046,0.009899999999999999,0.0034999999999999996,-0.0139
1966-08-01,-0.0791,-0.0322,0.0044,0.0040999999999999995,-0.021099999999999997
1966-09-01,-0.0106,-0.0106,0.0049,0.004,-0.0173
1966-10-01,0.038599999999999995,-0.0662,0.0286,0.0045000000000000005,-0.0513
1966-11-01,0.013999999999999999,0.042300000000000004,-0.0453,0.004,0.057300000000000004
1966-12-01,0.0013,0.0195,-0.0128,0.004,0.010700000000000001
1967-01-01,0.0815,0.0825,0.0245,0.0043,-0.0675
1967-02-01,0.0078000000000000005,0.0331,-0.0215,0.0036,0.0356
1967-03-01,0.039900000000000005,0.0154,0.0046,0.0039000000000000003,0.014199999999999999
1967-04-01,0.038900000000000004,0.0063,-0.0252,0.0032,0.0064
1967-05-01,-0.0433,0.0195,0.009899999999999999,0.0033,0.0067
1967-06-01,0.0241,0.059500000000000004,0.0095,0.0027,0.0603
